MsgID.LOCAL_VELOCITY,41.2820000,3.3891587,8.3096628,-4.7917914
MsgID.GLOBAL_POSITION,0.0000000,-122.3972576,37.7925312,11.8970000
MsgID.LOCAL_VELOCITY,0.0000000,3.3000000,7.8400000,-2.4900000
MsgID.LOCAL_POSITION,41.5310000,5.6474671,17.3926468,-11.8977995
MsgID.LOCAL_VELOCITY,41.5310000,3.3010592,7.8414278,-2.4909139
MsgID.GLOBAL_POSITION,0.0000000,-122.3972358,37.7925379,12.2000000
MsgID.LOCAL_VELOCITY,0.0000000,3.1000000,7.3600000,0.0300000
MsgID.LOCAL_POSITION,41.7820000,6.3907785,19.3288326,-12.2005777
MsgID.LOCAL_VELOCITY,41.7820000,3.1010597,7.3663468,0.0372796
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3972146,37.7925441,11.9630000
MsgID.LOCAL_VELOCITY,0.0000000,3.2300000,6.5900000,1.5400000
MsgID.LOCAL_POSITION,42.0330000,7.0713964,21.2163734,-11.9635668
MsgID.LOCAL_VELOCITY,42.0330000,3.2332411,6.5939169,1.5480427
MsgID.GLOBAL_POSITION,0.0000000,-122.3971974,37.7925530,11.5160000
MsgID.LOCAL_VELOCITY,0.0000000,3.7000000,5.4500000,1.9400000
MsgID.LOCAL_POSITION,42.2830000,8.0658426,22.7408657,-11.5169544
MsgID.LOCAL_VELOCITY,42.2830000,3.7063878,5.4526334,1.9484487
MsgID.GLOBAL_POSITION,0.0000000,-122.3971840,37.7925622,11.0150000
MsgID.LOCAL_VELOCITY,0.0000000,4.2900000,4.2900000,2.0600000
MsgID.LOCAL_POSITION,42.5330000,9.0861645,23.9324684,-11.0153093
MsgID.LOCAL_VELOCITY,42.5330000,4.2947607,4.2939215,2.0624959
MsgID.GLOBAL_POSITION,0.0000000,-122.3971749,37.7925724,10.4910000
MsgID.LOCAL_VELOCITY,0.0000000,4.8900000,3.1900000,2.0900000
MsgID.LOCAL_POSITION,42.7830000,10.2147665,24.7435780,-10.4910574
MsgID.LOCAL_VELOCITY,42.7830000,4.8987632,3.1935892,2.0924594
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3971657,37.7925830,9.9700000
MsgID.LOCAL_VELOCITY,0.0000000,5.5400000,2.1900000,2.0300000
MsgID.LOCAL_POSITION,43.0330000,11.3924847,25.5564480,-9.9706450
MsgID.LOCAL_VELOCITY,43.0330000,5.5442238,2.1906188,2.0364254
MsgID.GLOBAL_POSITION,0.0000000,-122.3971607,37.7925980,9.6720000
MsgID.LOCAL_VELOCITY,0.0000000,6.9500000,0.8200000,0.3000000
MsgID.LOCAL_POSITION,43.2840000,13.0598555,26.0038052,-9.6725016
MsgID.LOCAL_VELOCITY,43.2840000,6.9548635,0.8228219,0.3016143
MsgID.GLOBAL_POSITION,0.0000000,-122.3971610,37.7926158,9.8060000
MsgID.LOCAL_VELOCITY,0.0000000,8.4900000,-0.0600000,-1.4100000
MsgID.LOCAL_POSITION,43.5350000,15.0457335,25.9786701,-9.8069162
MsgID.LOCAL_VELOCITY,43.5350000,8.4994001,-0.0668659,-1.4191306
MsgID.GLOBAL_POSITION,0.0000000,-122.3971594,37.7926358,10.1780000
MsgID.LOCAL_VELOCITY,0.0000000,8.7900000,-0.1600000,-0.9700000
MsgID.LOCAL_POSITION,43.7850000,17.2655087,26.1171589,-10.1781549
MsgID.LOCAL_VELOCITY,43.7850000,8.7966709,-0.1650443,-0.9731272
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3971608,37.7926554,10.1380000
MsgID.LOCAL_VELOCITY,0.0000000,8.3500000,-0.1700000,1.0400000
MsgID.LOCAL_POSITION,44.0350000,19.4477596,25.9923611,-10.1384897
MsgID.LOCAL_VELOCITY,44.0350000,8.3599415,-0.1769109,1.0477146
MsgID.GLOBAL_POSITION,0.0000000,-122.3971622,37.7926738,9.7830000
MsgID.LOCAL_VELOCITY,0.0000000,8.6300000,0.0200000,1.0000000
MsgID.LOCAL_POSITION,44.2850000,21.4896374,25.8699284,-9.7830515
MsgID.LOCAL_VELOCITY,44.2850000,8.6354752,0.0259114,1.0024977
MsgID.GLOBAL_POSITION,0.0000000,-122.3971606,37.7926940,9.7420000
MsgID.LOCAL_VELOCITY,0.0000000,9.0500000,1.0300000,-0.9600000
MsgID.LOCAL_POSITION,44.5360000,23.7339840,26.0121651,-9.7428179
MsgID.LOCAL_VELOCITY,44.5360000,9.0514650,1.0325912,-0.9624816
MsgID.GLOBAL_POSITION,0.0000000,-122.3971556,37.7927131,10.0850000
MsgID.LOCAL_VELOCITY,0.0000000,7.9400000,2.2300000,-1.2900000
MsgID.LOCAL_POSITION,44.7850000,25.8538418,26.4586277,-10.0857210
MsgID.LOCAL_VELOCITY,44.7850000,7.9462233,2.2355554,-1.2945242
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3971488,37.7927303,10.1310000
MsgID.LOCAL_VELOCITY,0.0000000,7.3500000,2.3000000,0.7500000
MsgID.LOCAL_POSITION,45.0370000,27.7682152,27.0634403,-10.1312246
MsgID.LOCAL_VELOCITY,45.0370000,7.3561106,2.3022089,0.7538568
MsgID.GLOBAL_POSITION,0.0000000,-122.3971425,37.7927462,9.9030000
MsgID.LOCAL_VELOCITY,0.0000000,6.3200000,3.3900000,0.5400000
MsgID.LOCAL_POSITION,45.2870000,29.5335960,27.6208286,-9.9032593
MsgID.LOCAL_VELOCITY,45.2870000,6.3201809,3.3974771,0.5447494
MsgID.GLOBAL_POSITION,0.0000000,-122.3971318,37.7927600,9.9300000
MsgID.LOCAL_VELOCITY,0.0000000,5.0300000,4.9300000,-0.7100000
MsgID.LOCAL_POSITION,45.5370000,31.0643177,28.5781155,-9.9304676
MsgID.LOCAL_VELOCITY,45.5370000,5.0383077,4.9321942,-0.7125671
MsgID.GLOBAL_POSITION,0.0000000,-122.3971162,37.7927690,10.0890000
MsgID.LOCAL_VELOCITY,0.0000000,4.2400000,5.5100000,-0.1500000
MsgID.LOCAL_POSITION,45.7870000,32.0621719,29.9650917,-10.0892792
MsgID.LOCAL_VELOCITY,45.7870000,4.2492719,5.5172467,-0.1575269
